crashid,location,severity_rating5,intersection,alcohol_involved,hazmat_involved,hs_collision_type,crash_type,road_sys_code,road_horiz_align_code,road_grade_code,road_surf_code,surf_cond_code,light_cond_code,environ_cond_code,road_median_code,temp_traffic_zone,posted_speed,first_harmful_event,flg_cell_in_use
16-07-2017-17-47833,PASSAIC-PASSAIC CITY,4,N,N,N,3,10,7,1,5,2,1,1,1,1,1,25,1,N
16-07-2017-17-00052,PASSAIC-PASSAIC CITY,4,N,N,N,2,6,2,3,6,1,1,6,1,1,1,55,28,N
16-08-2017-2017-007027,PASSAIC-PATERSON CITY,4,N,N,N,4,13,5,1,4,2,2,6,2,5,1,,,N
16-08-2017-2017-097946,PASSAIC-PATERSON CITY,5,Y,N,N,2,4,5,1,4,2,1,1,1,4,1,25,26,N
16-08-2017-17-077810,PASSAIC-PATERSON CITY,4,N,N,N,2,6,7,1,4,2,1,6,1,5,,25,,N
16-08-2017-17-067044,PASSAIC-PATERSON CITY,4,Y,N,N,2,1,7,1,4,2,1,6,1,4,1,25,26,N
16-08-2017-17-108135,PASSAIC-PATERSON CITY,5,N,N,N,1,13,9,2,4,2,1,7,1,5,1,,26,N
16-08-2017-B060-2017-00355A,PASSAIC-PATERSON CITY,5,N,N,N,7,11,1,3,4,2,1,1,1,1,1,55,48,N
16-08-2017-17-5900,PASSAIC-PATERSON CITY,5,N,N,N,1,13,10,,4,2,2,6,2,5,1,15,22,N
16-08-2017-17-018507,PASSAIC-PATERSON CITY,4,N,N,N,2,7,5,1,4,2,2,1,2,4,1,25,,N
16-08-2017-17-004597,PASSAIC-PATERSON CITY,5,N,N,N,1,13,7,1,,2,1,6,1,5,1,25,,N
16-08-2017-2017-108405,PASSAIC-PATERSON CITY,4,N,N,N,7,11,7,1,4,2,1,6,1,4,2,25,52,N
16-08-2017-2017-106713,PASSAIC-PATERSON CITY,5,N,Y,N,1,13,5,1,4,2,1,6,1,4,1,25,22,N
16-08-2017-17-081928,PASSAIC-PATERSON CITY,5,Y,Y,N,2,6,5,1,,2,1,7,1,5,1,25,,N
16-08-2017-17-54127,PASSAIC-PATERSON CITY,4,N,N,N,2,14,7,2,,2,1,1,1,5,1,25,21,N
16-08-2017-17-114296,PASSAIC-PATERSON CITY,4,N,N,N,1,13,7,1,4,2,1,6,1,5,1,25,22,N
16-08-2017-B060-2017-03910A,PASSAIC-PATERSON CITY,4,N,N,N,1,13,1,1,4,2,1,5,1,1,1,55,22,N
16-08-2017-2017-100925,PASSAIC-PATERSON CITY,5,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,25,26,N
16-08-2017-B060-2017-03958A,PASSAIC-PATERSON CITY,5,N,N,N,2,6,1,1,4,2,1,5,1,1,1,55,26,N
16-08-2017-B060-2017-03838A,PASSAIC-PATERSON CITY,4,N,N,N,4,11,1,2,5,1,2,2,2,1,1,55,48,N
16-08-2017-17-053056,PASSAIC-PATERSON CITY,4,N,N,N,2,13,5,1,4,2,1,1,1,4,1,25,,N
16-08-2017-17-100130,PASSAIC-PATERSON CITY,4,Y,N,N,1,13,5,1,4,2,1,4,1,,1,25,22,N
16-08-2017-17-108560,PASSAIC-PATERSON CITY,5,N,N,N,7,11,2,2,6,2,1,6,1,1,1,45,56,N
16-08-2017-17-112200,PASSAIC-PATERSON CITY,4,Y,N,N,1,13,5,1,4,2,2,6,5,4,1,25,26,N
16-08-2017-2017-085002,PASSAIC-PATERSON CITY,5,N,N,N,2,6,7,1,5,2,1,6,1,5,1,25,26,N
16-08-2017-B060-2017-00697A,PASSAIC-PATERSON CITY,4,N,N,N,2,2,1,1,4,1,1,1,1,1,1,55,26,N
16-09-2017-2017000908,PASSAIC-POMPTON LAKES BORO,4,Y,N,N,1,13,5,1,4,2,1,1,1,5,1,25,26,N
16-09-2017-2017002082,PASSAIC-POMPTON LAKES BORO,4,N,N,N,7,11,8,1,4,1,1,1,1,5,1,,56,N
16-11-2017-I-2017-008487,PASSAIC-RINGWOOD BORO,4,N,N,N,4,11,7,1,4,2,1,5,1,5,1,25,58,N
16-11-2017-I-2017-007430,PASSAIC-RINGWOOD BORO,4,Y,N,N,2,3,5,1,5,2,1,1,1,5,1,45,26,N
16-12-2017-B060-2017-02704A,PASSAIC-TOTOWA BORO,4,N,N,N,7,11,1,1,4,2,2,1,2,1,1,55,46,N
16-13-2017-17-21643,PASSAIC-WANAQUE BORO,5,Y,N,N,1,13,7,2,4,2,1,1,1,5,,25,22,N
16-13-2017-17-03388,PASSAIC-WANAQUE BORO,4,Y,N,N,2,4,5,1,4,2,2,1,1,4,1,35,26,N
16-13-2017-I-2017-000262,PASSAIC-WANAQUE BORO,5,N,N,N,1,13,9,1,4,2,1,6,1,5,1,,22,N
16-14-2017-2017020841,PASSAIC-WAYNE TWP,5,N,N,N,4,11,5,2,4,2,2,7,2,5,1,40,60,N
16-14-2017-2017051091,PASSAIC-WAYNE TWP,4,N,N,N,1,13,9,3,4,5,1,4,1,5,1,,22,N
16-14-2017-2017013970,PASSAIC-WAYNE TWP,4,N,Y,N,7,1,5,2,6,2,1,1,1,5,1,35,26,N
16-14-2017-2017034600,PASSAIC-WAYNE TWP,5,N,N,N,6,12,5,1,6,2,1,6,1,5,1,25,24,N
16-14-2017-2017034633,PASSAIC-WAYNE TWP,5,Y,N,N,1,13,5,1,4,2,1,1,1,2,1,40,22,N
16-14-2017-2017032509,PASSAIC-WAYNE TWP,4,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,35,26,N
16-14-2017-2017053322,PASSAIC-WAYNE TWP,4,Y,N,N,7,3,2,1,4,2,2,1,2,1,1,50,26,N
16-14-2017-2017042470,PASSAIC-WAYNE TWP,5,Y,N,N,2,7,5,1,4,2,1,1,1,5,1,40,26,N
16-14-2017-2017049765,PASSAIC-WAYNE TWP,4,Y,N,N,1,13,5,1,4,2,1,7,1,3,1,35,22,N
16-15-2017-17-9228-AC,PASSAIC-WEST MILFORD TWP,5,N,Y,N,4,11,5,2,4,2,1,5,5,5,1,40,60,N
16-15-2017-17-12242-AC,PASSAIC-WEST MILFORD TWP,4,N,N,N,4,11,5,3,5,2,1,5,1,5,1,40,,N
16-15-2017-17-6292-AC,PASSAIC-WEST MILFORD TWP,4,N,Y,N,4,11,7,2,6,2,2,1,1,5,1,40,60,N
16-15-2017-17-16203-AC,PASSAIC-WEST MILFORD TWP,4,N,Y,N,7,11,2,3,4,2,3,6,3,1,1,50,46,N
16-15-2017-17-5141-AC,PASSAIC-WEST MILFORD TWP,4,N,N,N,4,10,7,3,7,1,2,4,2,5,1,35,,N
16-15-2017-17-5287-AC,PASSAIC-WEST MILFORD TWP,5,N,N,N,4,11,7,1,4,2,1,5,1,5,1,35,60,N
16-15-2017-17-4407-AC,PASSAIC-WEST MILFORD TWP,4,Y,N,N,4,10,2,1,7,2,1,1,1,3,1,50,,N
16-16-2017-17-00695,PASSAIC-WOODLAND PARK BORO,5,N,Y,N,4,11,7,2,4,2,1,1,1,4,1,25,46,N
17-01-2017-A140-2017-00833A,SALEM-ALLOWAY TWP,4,N,N,N,4,11,5,1,4,2,1,7,1,5,1,50,52,N
17-01-2017-A140-2017-00755A,SALEM-ALLOWAY TWP,4,N,N,N,4,11,5,2,4,2,1,1,1,5,1,45,55,N
17-01-2017-A140-2017-00715A,SALEM-ALLOWAY TWP,5,N,N,N,4,4,5,1,7,2,1,1,1,5,1,50,26,N
17-13-2017-PV-2017-03495,SALEM-CARNEYS POINT TWP,5,N,N,N,2,4,5,1,4,2,1,5,1,5,1,50,26,N
17-13-2017-PV-2017-08312,SALEM-CARNEYS POINT TWP,5,N,N,N,4,4,5,1,4,2,1,3,1,5,1,45,26,N
17-13-2017-CP-2017-01867,SALEM-CARNEYS POINT TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,30,52,N
17-13-2017-CP-2017-07889,SALEM-CARNEYS POINT TWP,4,Y,N,N,4,11,2,2,4,2,9,1,1,5,1,35,56,N
17-13-2017-CP-2017-00022,SALEM-CARNEYS POINT TWP,5,N,Y,N,4,11,7,1,4,2,1,3,1,5,1,45,52,N
17-05-2017-A140-2017-00403A,SALEM-MANNINGTON TWP,5,Y,Y,N,4,3,5,1,4,2,1,1,1,5,1,50,26,N
17-05-2017-A140-2017-00845A,SALEM-MANNINGTON TWP,5,N,N,N,4,11,5,3,4,2,1,1,1,5,1,50,61,N
17-06-2017-A140-2017-00002A,SALEM-OLDMANS TWP,4,N,N,N,4,11,1,1,4,2,2,1,1,3,1,65,60,N
17-06-2017-A140-2017-00529A,SALEM-OLDMANS TWP,5,N,N,N,4,11,2,1,4,2,1,1,1,5,1,50,1,N
17-06-2017-D020-2017-00036A,SALEM-OLDMANS TWP,5,N,N,N,4,99,3,1,4,2,1,2,1,1,1,65,12,N
17-07-2017-A140-2017-00120A,SALEM-PENNS GROVE BORO,5,N,N,N,3,10,7,1,4,2,1,6,1,5,1,25,1,N
17-09-2017-A140-2017-00230A,SALEM-PILESGROVE TWP,4,N,N,N,4,3,7,1,4,2,2,1,2,5,1,35,26,N
17-10-2017-A040-2017-00894A,SALEM-PITTSGROVE TWP,4,N,Y,N,7,11,5,1,4,2,1,7,1,5,1,50,50,N
17-10-2017-A040-2017-00412A,SALEM-PITTSGROVE TWP,5,N,Y,N,4,4,2,2,4,2,2,1,1,5,1,50,26,N
17-10-2017-A040-2017-00141A,SALEM-PITTSGROVE TWP,4,N,Y,N,4,11,5,1,4,2,1,1,1,5,1,50,50,N
17-11-2017-A140-2017-00483A,SALEM-QUINTON TWP,4,N,Y,N,4,5,2,2,6,2,2,1,2,5,1,50,26,N
17-11-2017-A140-2017-00544A,SALEM-QUINTON TWP,5,Y,N,N,2,3,2,1,4,2,1,1,1,5,1,50,26,N
17-12-2017-SC-2017-02068,SALEM-SALEM CITY,4,Y,N,N,8,3,5,1,,2,1,1,1,4,1,25,26,N
17-14-2017-A140-2017-00202A,SALEM-UPPER PITTSGROVE TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,25,50,N
17-14-2017-A140-2017-00434A,SALEM-UPPER PITTSGROVE TWP,4,N,N,N,4,11,5,1,4,2,1,1,1,5,1,25,58,N
17-14-2017-A040-2017-00489A,SALEM-UPPER PITTSGROVE TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,5,1,50,60,N
17-14-2017-A140-2017-00555A,SALEM-UPPER PITTSGROVE TWP,5,Y,N,N,2,3,2,2,4,2,2,1,2,2,1,50,26,N
17-14-2017-A140-2017-00751A,SALEM-UPPER PITTSGROVE TWP,5,Y,Y,N,4,3,2,1,4,2,1,1,1,5,1,50,26,N
17-15-2017-WB-2017-00417,SALEM-WOODSTOWN BORO,5,N,N,N,4,4,2,1,4,2,1,6,1,5,1,35,26,N
18-01-2017-B130-2017-03864A,SOMERSET-BEDMINSTER TWP,5,N,N,N,1,13,1,3,4,2,1,1,1,1,1,65,22,N
18-01-2017-17005273,SOMERSET-BEDMINSTER TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,45,57,N
18-01-2017-B130-2017-03265A,SOMERSET-BEDMINSTER TWP,4,N,Y,N,4,11,1,3,4,2,1,1,1,3,1,55,60,N
18-02-2017-B130-2017-01784A,SOMERSET-BERNARDS TWP,5,N,N,N,4,4,1,1,4,2,2,2,5,3,1,65,50,N
18-02-2017-BT-2017-000954,SOMERSET-BERNARDS TWP,5,N,N,N,4,13,9,3,4,2,1,1,1,5,1,25,22,N
18-05-2017-17004220,SOMERSET-BRANCHBURG TWP,4,N,N,N,3,10,2,1,4,2,2,1,5,3,1,55,1,N
18-06-2017-B130-2017-02451A,SOMERSET-BRIDGEWATER TWP,5,N,N,N,2,2,1,1,4,2,1,1,1,1,1,65,26,N
18-06-2017-17052292,SOMERSET-BRIDGEWATER TWP,4,Y,N,N,7,3,5,1,4,2,2,1,1,5,1,45,26,N
18-06-2017-17223910,SOMERSET-BRIDGEWATER TWP,5,N,N,N,5,14,5,1,4,2,1,1,1,5,1,45,21,N
18-06-2017-17284262,SOMERSET-BRIDGEWATER TWP,4,Y,N,N,7,7,2,1,4,2,1,1,1,4,1,45,26,N
18-06-2017-17175226,SOMERSET-BRIDGEWATER TWP,5,N,N,N,4,4,5,1,4,2,1,1,1,5,1,35,26,N
18-06-2017-17286039,SOMERSET-BRIDGEWATER TWP,5,Y,N,N,2,7,5,2,7,2,1,1,0,5,1,45,26,N
18-06-2017-B130-2017-03335A,SOMERSET-BRIDGEWATER TWP,5,N,N,N,4,11,1,1,4,2,1,1,1,3,1,65,60,N
18-06-2017-17124971,SOMERSET-BRIDGEWATER TWP,5,N,N,N,4,10,9,1,4,2,1,6,1,5,1,25,60,N
18-06-2017-17011595,SOMERSET-BRIDGEWATER TWP,5,Y,N,N,1,13,2,1,4,1,1,7,1,3,1,55,22,N
18-06-2017-17076340,SOMERSET-BRIDGEWATER TWP,4,N,N,N,3,3,2,1,4,1,1,1,1,2,1,55,,N
18-08-2017-17056774,SOMERSET-FRANKLIN TWP,4,N,Y,N,4,11,5,1,4,2,1,2,1,5,1,45,61,N
18-08-2017-17056131,SOMERSET-FRANKLIN TWP,4,N,N,N,5,14,7,1,4,2,1,6,1,5,1,25,21,N
18-08-2017-17013690,SOMERSET-FRANKLIN TWP,5,Y,N,N,7,3,7,1,4,2,1,1,1,5,1,25,26,N
18-08-2017-17061870,SOMERSET-FRANKLIN TWP,5,N,N,N,6,12,5,1,5,2,1,7,1,5,1,45,24,N
18-08-2017-17057633,SOMERSET-FRANKLIN TWP,4,N,N,N,1,13,7,1,4,2,1,1,1,5,1,40,22,N
18-08-2017-17067816,SOMERSET-FRANKLIN TWP,4,Y,N,N,4,3,5,1,4,2,2,1,5,5,1,45,26,N
18-08-2017-17043649,SOMERSET-FRANKLIN TWP,4,Y,N,N,7,3,5,1,4,2,1,1,1,5,1,40,26,N
18-08-2017-17028433,SOMERSET-FRANKLIN TWP,5,N,N,N,1,13,7,1,4,2,1,1,1,2,1,25,22,N
18-08-2017-17046681,SOMERSET-FRANKLIN TWP,5,N,N,N,3,10,7,1,4,2,1,7,1,5,1,25,28,N
18-10-2017-17-2835,SOMERSET-HILLSBOROUGH TWP,5,N,N,N,1,13,9,1,4,2,1,6,1,5,1,,22,N
18-10-2017-2017-2574,SOMERSET-HILLSBOROUGH TWP,5,N,N,N,1,13,2,1,4,2,1,5,1,5,1,45,22,N
18-10-2017-2017-1258,SOMERSET-HILLSBOROUGH TWP,4,N,N,N,4,11,2,1,4,2,1,1,1,5,1,45,,N
18-11-2017-17123636,SOMERSET-MANVILLE BORO,4,N,N,N,2,13,7,1,4,2,1,1,1,5,1,25,22,N
18-11-2017-17047891,SOMERSET-MANVILLE BORO,5,Y,Y,N,1,13,7,1,5,2,1,6,1,5,1,25,22,N
18-11-2017-17261096,SOMERSET-MANVILLE BORO,4,N,N,N,7,11,5,3,4,2,1,6,1,2,1,35,56,N
18-13-2017-17021460,SOMERSET-MONTGOMERY TWP,4,Y,N,N,4,3,7,1,4,2,1,5,1,5,1,35,26,N
18-13-2017-17022736,SOMERSET-MONTGOMERY TWP,5,N,N,N,3,10,5,2,4,2,1,1,1,5,1,45,1,N
18-13-2017-17023940,SOMERSET-MONTGOMERY TWP,4,Y,N,N,4,3,5,3,5,2,2,1,5,5,1,45,26,N
18-13-2017-17008755,SOMERSET-MONTGOMERY TWP,4,N,N,N,4,11,7,2,5,2,1,1,1,5,1,35,52,N
18-13-2017-17022168,SOMERSET-MONTGOMERY TWP,4,N,Y,N,4,11,5,2,4,2,1,5,1,5,,50,60,Y
18-14-2017-I-N2017-005210,SOMERSET-NORTH PLAINFIELD BORO,4,Y,N,N,2,3,5,1,4,2,1,1,1,4,1,35,26,N
18-14-2017-I-N2017-009502,SOMERSET-NORTH PLAINFIELD BORO,4,N,Y,N,2,1,7,1,4,2,1,6,1,5,1,25,0,N
18-16-2017-17002832,SOMERSET-RARITAN BORO,5,N,Y,N,1,13,2,1,4,2,1,6,1,1,1,40,22,N
18-16-2017-17009160,SOMERSET-RARITAN BORO,4,N,N,N,1,13,5,1,4,2,1,1,1,5,1,25,26,N
18-18-2017-17001466,SOMERSET-SOMERVILLE BORO,4,Y,N,N,2,3,7,1,4,2,1,1,5,5,1,25,26,N
18-18-2017-17009683,SOMERSET-SOMERVILLE BORO,5,N,N,N,1,13,5,1,4,2,2,7,2,5,1,35,26,N
18-20-2017-B130-2017-03282A,SOMERSET-WARREN TWP,4,N,N,N,4,11,1,1,4,2,1,1,1,3,1,65,60,N
18-20-2017-B130-2017-02531A,SOMERSET-WARREN TWP,5,N,N,N,2,6,1,1,4,2,1,1,1,1,1,65,26,N
18-20-2017-B130-2017-03931A,SOMERSET-WARREN TWP,4,N,Y,N,4,11,1,1,4,2,2,7,2,3,1,65,58,N
18-20-2017-I-2017-016653,SOMERSET-WARREN TWP,4,N,N,N,5,14,5,1,4,2,1,1,1,5,1,40,21,N
18-20-2017-I-2017-005101,SOMERSET-WARREN TWP,4,N,Y,N,4,11,5,1,4,2,1,1,1,1,1,45,56,N
18-21-2017-17-24916,SOMERSET-WATCHUNG BORO,4,N,N,N,4,11,5,1,5,2,1,1,1,5,1,35,,N
18-21-2017-17-11867,SOMERSET-WATCHUNG BORO,5,N,N,N,7,99,5,2,5,2,2,1,1,5,1,35,26,N
18-21-2017-B130-2017-00745A,SOMERSET-WATCHUNG BORO,5,N,Y,N,4,11,1,1,4,2,1,1,1,3,1,65,60,N
18-21-2017-B130-2017-02216A,SOMERSET-WATCHUNG BORO,5,N,N,N,7,11,1,1,0,2,1,1,1,1,1,65,46,N
19-02-2017-I-2017-008217,SUSSEX-ANDOVER TWP,4,Y,N,N,3,10,5,2,5,2,1,1,1,4,1,45,1,N
19-05-2017-B050-2017-01309A,SUSSEX-FRANKFORD TWP,4,Y,N,N,4,3,2,1,6,2,1,1,1,5,1,45,26,N
19-05-2017-B050-2017-00447A,SUSSEX-FRANKFORD TWP,4,N,Y,N,4,11,5,2,6,2,1,5,5,5,1,35,69,N
19-08-2017-B050-2017-00369A,SUSSEX-GREEN TWP,4,N,N,N,4,10,5,2,4,2,1,1,1,5,1,45,1,N
19-08-2017-B050-2017-01050A,SUSSEX-GREEN TWP,5,N,N,N,4,11,5,3,4,2,1,5,1,5,1,45,60,N
19-10-2017-B050-2017-00862A,SUSSEX-HAMPTON TWP,4,N,N,N,2,1,2,1,4,2,1,1,1,5,1,50,26,N
19-10-2017-B050-2017-00603A,SUSSEX-HAMPTON TWP,5,N,N,N,4,11,5,1,4,2,1,1,1,5,1,45,46,N
19-12-2017-17-04631,SUSSEX-HOPATCONG BORO,4,N,N,N,7,11,8,1,6,5,1,1,1,5,1,25,57,N
19-13-2017-B050-2017-00662A,SUSSEX-LAFAYETTE TWP,5,N,N,N,4,11,7,1,6,2,1,1,1,5,1,35,59,N
19-13-2017-B050-2017-00942A,SUSSEX-LAFAYETTE TWP,5,N,Y,N,4,4,2,3,5,2,1,1,1,5,1,50,26,N
19-14-2017-B050-2017-00247A,SUSSEX-MONTAGUE TWP,4,N,N,N,4,11,7,2,6,2,2,1,2,5,1,35,60,N
19-14-2017-B050-2017-00858A,SUSSEX-MONTAGUE TWP,5,N,N,N,3,10,2,2,6,2,1,1,1,5,1,40,1,N
19-16-2017-OP2017-001649,SUSSEX-OGDENSBURG BORO,5,N,N,N,4,4,5,3,5,2,1,1,1,5,1,35,26,N
19-18-2017-ST2017-029595,SUSSEX-SPARTA TWP,5,N,N,N,4,4,5,3,4,2,1,2,1,5,1,50,26,N
19-19-2017-SB2017-002736,SUSSEX-STANHOPE BORO,4,N,N,N,2,6,7,3,6,2,1,1,1,5,,35,28,N
19-19-2017-SB2017-000094,SUSSEX-STANHOPE BORO,5,Y,N,N,1,13,2,1,6,2,1,6,1,5,1,40,,N
19-19-2017-SB2017-002713,SUSSEX-STANHOPE BORO,4,Y,N,N,2,7,2,3,5,2,1,6,1,5,1,30,26,N
19-20-2017-B050-2017-00688A,SUSSEX-STILLWATER TWP,4,N,N,N,4,11,5,3,6,2,1,5,1,5,1,35,60,N
19-21-2017-B050-2017-00194A,SUSSEX-SUSSEX BORO,4,Y,N,N,2,3,2,1,6,2,1,1,1,5,1,35,26,N
19-22-2017-17-15397,SUSSEX-VERNON TWP,4,N,N,N,4,11,7,1,5,2,1,1,1,5,1,30,60,N
19-24-2017-B050-2017-01407A,SUSSEX-WANTAGE TWP,4,N,N,N,4,11,5,2,6,2,2,5,1,5,1,45,58,N
19-24-2017-B050-2017-00413A,SUSSEX-WANTAGE TWP,4,N,Y,N,4,11,5,2,4,2,1,6,1,5,1,35,52,N
20-01-2017-I-2017-14429,UNION-BERKELEY HEIGHTS TWP,4,N,Y,N,4,99,5,2,5,2,1,6,1,5,1,35,60,N
20-01-2017-B130-2017-04779A,UNION-BERKELEY HEIGHTS TWP,5,N,N,N,7,11,1,1,0,2,1,5,1,1,1,65,46,N
20-02-2017-E040-2017-02368A,UNION-CLARK TWP,5,N,N,N,4,11,3,1,4,2,2,1,2,1,1,55,60,N
20-02-2017-E040-2017-05526A,UNION-CLARK TWP,4,N,N,N,2,2,3,1,4,2,1,4,1,1,1,55,26,N
20-02-2017-17-32902,UNION-CLARK TWP,4,N,Y,N,4,10,5,3,4,2,1,6,1,4,1,35,1,N
20-03-2017-17-29099,UNION-CRANFORD TWP,5,Y,Y,N,2,10,2,1,4,2,1,6,1,2,1,25,99,N
20-03-2017-17-18683,UNION-CRANFORD TWP,4,N,N,N,2,3,5,1,4,2,1,7,1,5,1,35,26,N
20-03-2017-E040-2017-01269A,UNION-CRANFORD TWP,5,N,Y,N,4,11,3,2,4,2,2,5,5,1,1,55,60,N
20-03-2017-17-57918,UNION-CRANFORD TWP,4,N,N,N,7,11,7,1,4,2,2,3,5,5,1,25,60,N
20-03-2017-17-34000,UNION-CRANFORD TWP,4,N,N,N,2,13,7,1,5,2,1,1,1,5,1,25,22,N
20-04-2017-17-064270,UNION-ELIZABETH CITY,4,Y,N,N,2,1,7,3,6,2,1,1,1,4,1,,,N
20-04-2017-D030-2017-02220A,UNION-ELIZABETH CITY,4,N,N,N,2,1,3,1,4,2,1,1,1,1,1,55,26,N
20-04-2017-17-058198,UNION-ELIZABETH CITY,4,Y,N,N,3,10,2,,5,2,1,6,1,1,1,,1,N
20-04-2017-17-092865,UNION-ELIZABETH CITY,5,N,N,N,2,4,2,3,5,2,1,6,1,4,1,,,N
20-04-2017-17-125582,UNION-ELIZABETH CITY,5,N,N,N,1,13,7,1,4,2,1,6,1,4,1,25,,N
20-04-2017-17-078518,UNION-ELIZABETH CITY,4,N,N,N,7,11,2,3,5,2,1,6,1,1,1,40,,N
20-04-2017-17-075554,UNION-ELIZABETH CITY,4,Y,N,N,2,14,5,1,4,2,1,1,1,5,1,,26,N
20-04-2017-17-022711,UNION-ELIZABETH CITY,5,N,N,N,1,13,2,1,4,2,2,6,1,4,1,50,,N
20-04-2017-17-139602,UNION-ELIZABETH CITY,4,N,N,N,2,1,7,1,4,2,1,1,1,5,1,,26,N
20-04-2017-17-065965,UNION-ELIZABETH CITY,4,N,N,N,3,5,7,1,4,2,1,6,1,5,1,25,26,N
20-04-2017-17-061278,UNION-ELIZABETH CITY,5,N,N,N,3,10,7,1,6,2,1,6,1,5,1,25,1,N
20-04-2017-17-001604,UNION-ELIZABETH CITY,4,Y,N,N,7,3,7,1,4,2,1,3,1,4,1,,26,N
20-04-2017-D030-2017-04111A,UNION-ELIZABETH CITY,5,N,N,N,4,11,3,1,4,2,1,1,1,1,1,55,48,N
20-04-2017-17-092109,UNION-ELIZABETH CITY,5,Y,N,N,3,10,2,3,4,2,1,6,1,1,1,,,N
20-04-2017-17-093298,UNION-ELIZABETH CITY,4,Y,N,N,2,2,2,1,4,2,2,7,1,1,1,40,26,N
20-04-2017-17-056133,UNION-ELIZABETH CITY,4,Y,N,N,2,13,2,1,4,2,2,6,2,2,1,45,22,N
20-04-2017-17-122355,UNION-ELIZABETH CITY,5,N,N,N,2,3,7,1,4,2,1,6,1,4,1,25,26,N
20-04-2017-17-046513,UNION-ELIZABETH CITY,5,N,N,N,2,13,2,1,4,2,1,1,1,1,1,,26,N
20-04-2017-17-008020,UNION-ELIZABETH CITY,4,Y,N,N,2,3,7,1,4,2,2,1,2,5,1,,,N
20-04-2017-17-126128,UNION-ELIZABETH CITY,5,N,N,N,2,3,7,1,4,2,1,6,1,5,,25,26,N
20-04-2017-17-092246,UNION-ELIZABETH CITY,4,Y,N,N,2,13,5,1,4,2,1,1,1,4,1,25,22,N
20-04-2017-17-042098,UNION-ELIZABETH CITY,5,N,N,N,7,11,7,1,6,2,1,1,1,2,1,,,N
20-04-2017-17-063724,UNION-ELIZABETH CITY,4,N,N,N,2,14,2,1,4,2,1,1,1,2,1,,21,N
20-04-2017-17-136716,UNION-ELIZABETH CITY,4,N,Y,N,2,6,9,3,6,2,2,6,1,1,1,,28,N
20-04-2017-17-077760,UNION-ELIZABETH CITY,5,Y,N,N,1,13,2,1,4,2,2,6,4,5,1,40,22,N
20-04-2017-17-037797,UNION-ELIZABETH CITY,5,Y,N,N,1,13,2,1,4,2,2,6,1,1,1,45,,N
20-04-2017-17-102156,UNION-ELIZABETH CITY,5,N,N,N,1,13,7,1,4,2,1,6,1,5,1,,22,N
20-07-2017-B130-2017-03672A,UNION-HILLSIDE TWP,4,N,N,N,2,2,1,1,4,2,1,1,1,1,1,65,56,N
20-07-2017-B130-2017-03163A,UNION-HILLSIDE TWP,4,N,N,N,4,11,1,1,4,2,1,7,1,1,1,65,99,N
20-07-2017-E040-2017-04252A,UNION-HILLSIDE TWP,4,N,N,N,2,6,3,3,5,2,2,1,2,1,1,55,26,N
20-07-2017-B130-2017-02869A,UNION-HILLSIDE TWP,5,N,N,N,1,13,1,3,4,2,2,1,5,2,1,65,26,N
20-07-2017-E040-2017-03816A,UNION-HILLSIDE TWP,4,N,N,N,7,11,3,1,4,2,1,1,1,1,1,55,48,N
20-09-2017-17025183,UNION-LINDEN CITY,4,N,N,N,2,13,7,1,4,2,1,1,1,5,2,,26,N
20-09-2017-17035828,UNION-LINDEN CITY,5,Y,N,N,2,1,2,1,4,2,1,6,1,2,1,45,26,N
20-09-2017-D030-2017-02303A,UNION-LINDEN CITY,5,N,N,N,2,2,3,1,4,2,1,1,1,1,1,55,26,N
20-09-2017-17057868,UNION-LINDEN CITY,5,Y,N,N,1,13,2,1,4,2,2,7,1,5,1,35,22,N
20-09-2017-17000157,UNION-LINDEN CITY,4,N,N,N,2,4,2,1,4,2,2,1,1,5,1,35,26,N
20-09-2017-17004650,UNION-LINDEN CITY,4,N,N,N,2,1,5,1,4,2,1,3,1,5,1,35,26,N
20-09-2017-17054526,UNION-LINDEN CITY,4,Y,N,N,1,13,2,1,4,1,1,7,1,2,1,45,26,N
20-09-2017-17017141,UNION-LINDEN CITY,4,Y,N,N,2,13,5,1,4,2,1,1,1,5,1,25,26,N
20-09-2017-17039811,UNION-LINDEN CITY,5,Y,N,N,1,13,2,1,4,1,1,1,1,5,1,35,22,N
20-09-2017-D030-2017-00332A,UNION-LINDEN CITY,5,N,N,N,7,11,3,1,4,2,2,6,5,1,1,55,47,N
20-09-2017-17053022,UNION-LINDEN CITY,4,N,N,N,2,13,9,1,4,3,1,1,1,5,1,,22,N
20-09-2017-17017299,UNION-LINDEN CITY,4,N,N,N,2,13,2,1,4,2,1,6,1,1,1,35,26,N
20-09-2017-17020853,UNION-LINDEN CITY,5,N,Y,N,1,13,7,1,4,2,1,7,1,5,1,25,22,N
20-09-2017-D030-2017-00058A,UNION-LINDEN CITY,5,N,N,N,2,1,3,1,4,2,1,6,1,1,1,55,26,N
