location,severity_rating5_4,severity_rating5_5,intersection_N,intersection_Y,alcohol_involved_N,alcohol_involved_Y,hazmat_involved_N,hazmat_involved_Y,hs_collision_type_1,hs_collision_type_2,hs_collision_type_3,hs_collision_type_4,hs_collision_type_5,hs_collision_type_6,hs_collision_type_7,hs_collision_type_8,hs_collision_type_9,crash_type_1.0,crash_type_2.0,crash_type_3.0,crash_type_4.0,crash_type_5.0,crash_type_6.0,crash_type_7.0,crash_type_8.0,crash_type_9.0,crash_type_10.0,crash_type_11.0,crash_type_12.0,crash_type_13.0,crash_type_14.0,crash_type_15.0,crash_type_16.0,crash_type_99.0,road_sys_code_0,road_sys_code_1,road_sys_code_2,road_sys_code_3,road_sys_code_4,road_sys_code_5,road_sys_code_6,road_sys_code_7,road_sys_code_8,road_sys_code_9,road_sys_code_10,road_horiz_align_code_0.0,road_horiz_align_code_1.0,road_horiz_align_code_2.0,road_horiz_align_code_3.0,road_grade_code_0.0,road_grade_code_4.0,road_grade_code_5.0,road_grade_code_6.0,road_grade_code_7.0,road_grade_code_8.0,road_surf_code_0.0,road_surf_code_1.0,road_surf_code_2.0,road_surf_code_3.0,road_surf_code_5.0,road_surf_code_99.0,surf_cond_code_0.0,surf_cond_code_1.0,surf_cond_code_2.0,surf_cond_code_3.0,surf_cond_code_4.0,surf_cond_code_5.0,surf_cond_code_6.0,surf_cond_code_7.0,surf_cond_code_9.0,surf_cond_code_99.0,light_cond_code_0.0,light_cond_code_1.0,light_cond_code_2.0,light_cond_code_3.0,light_cond_code_4.0,light_cond_code_5.0,light_cond_code_6.0,light_cond_code_7.0,environ_cond_code_0.0,environ_cond_code_1.0,environ_cond_code_2.0,environ_cond_code_3.0,environ_cond_code_4.0,environ_cond_code_5.0,environ_cond_code_6.0,environ_cond_code_7.0,environ_cond_code_8.0,environ_cond_code_9.0,environ_cond_code_10.0,environ_cond_code_99.0,road_median_code_0.0,road_median_code_1.0,road_median_code_2.0,road_median_code_3.0,road_median_code_4.0,road_median_code_5.0,road_median_code_99.0,temp_traffic_zone_0.0,temp_traffic_zone_1.0,temp_traffic_zone_2.0,temp_traffic_zone_3.0,temp_traffic_zone_4.0,temp_traffic_zone_5.0,posted_speed_0.0,posted_speed_2.0,posted_speed_3.0,posted_speed_4.0,posted_speed_5.0,posted_speed_10.0,posted_speed_15.0,posted_speed_20.0,posted_speed_25.0,posted_speed_26.0,posted_speed_28.0,posted_speed_30.0,posted_speed_35.0,posted_speed_36.0,posted_speed_40.0,posted_speed_45.0,posted_speed_47.0,posted_speed_50.0,posted_speed_55.0,posted_speed_56.0,posted_speed_60.0,posted_speed_65.0,first_harmful_event_0.0,first_harmful_event_1.0,first_harmful_event_2.0,first_harmful_event_3.0,first_harmful_event_5.0,first_harmful_event_6.0,first_harmful_event_7.0,first_harmful_event_9.0,first_harmful_event_11.0,first_harmful_event_12.0,first_harmful_event_13.0,first_harmful_event_14.0,first_harmful_event_19.0,first_harmful_event_21.0,first_harmful_event_22.0,first_harmful_event_23.0,first_harmful_event_24.0,first_harmful_event_26.0,first_harmful_event_27.0,first_harmful_event_28.0,first_harmful_event_29.0,first_harmful_event_30.0,first_harmful_event_39.0,first_harmful_event_41.0,first_harmful_event_42.0,first_harmful_event_43.0,first_harmful_event_44.0,first_harmful_event_45.0,first_harmful_event_46.0,first_harmful_event_47.0,first_harmful_event_48.0,first_harmful_event_49.0,first_harmful_event_50.0,first_harmful_event_51.0,first_harmful_event_52.0,first_harmful_event_53.0,first_harmful_event_54.0,first_harmful_event_55.0,first_harmful_event_56.0,first_harmful_event_57.0,first_harmful_event_58.0,first_harmful_event_59.0,first_harmful_event_60.0,first_harmful_event_61.0,first_harmful_event_62.0,first_harmful_event_69.0,first_harmful_event_99.0,flg_cell_in_use_N,flg_cell_in_use_Y
PASSAIC-HALEDON BORO,0.015625,0.0,0.008928571428571428,0.013157894736842105,0.011764705882352941,0.0,0.0053475935828877,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.011049723756906077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0
PASSAIC-HAWTHORNE BORO,0.046875,0.05,0.07142857142857142,0.013157894736842105,0.047058823529411764,0.045454545454545456,0.0427807486631016,0.0,0.030303030303030304,0.047619047619047616,0.0,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.058823529411764705,0.14285714285714285,0.0,0.0,0.0,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,0.027777777777777776,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.1111111111111111,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.05194805194805195,0.0,0.25,0.0,0.0,0.0,0.0,0.05027932960893855,0.0,0.0,0.0,0.0,0.04878048780487805,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0625,0.029850746268656716,0.0,0.0,0.049079754601226995,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.017543859649122806,0.06896551724137931,0.0,0.0,0.04419889502762431,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598540145985401,0.0,0.0,0.25,0.09090909090909091,0.0,0.03571428571428571,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.056338028169014086,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043243243243243246,0.0
PASSAIC-LITTLE FALLS TWP,0.09375,0.05,0.10714285714285714,0.039473684210526314,0.08235294117647059,0.045454545454545456,0.07486631016042782,0.0,0.06060606060606061,0.07936507936507936,0.1111111111111111,0.02702702702702703,0.0,0.0,0.12903225806451613,0.0,0.0,0.1764705882352941,0.0,0.08333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333,0.0,0.05970149253731343,0.0,0.0,0.0,0.1,0.0,0.0,0.15217391304347827,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.07878787878787878,0.0,0.0,0.05,0.07142857142857144,0.125,0.5,0.0,0.0,0.0,0.0,0.08379888268156425,0.0,0.0,0.0,0.0,0.08536585365853659,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.05970149253731343,0.0,0.0,0.07975460122699386,0.0625,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000002,0.0,0.0,0.05263157894736842,0.05747126436781609,0.0,0.0,0.07734806629834254,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.125,0.045454545454545456,0.0,0.0,0.0,0.0,0.14893617021276595,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.07567567567567568,0.0
PASSAIC-NORTH HALEDON BORO,0.015625,0.0,0.008928571428571428,0.013157894736842105,0.0058823529411764705,0.045454545454545456,0.0053475935828877,0.0,0.0,0.015873015873015872,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.05,0.006493506493506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.006097560975609756,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.011049723756906077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0
PASSAIC-PASSAIC CITY,0.15625,0.05,0.125,0.11842105263157894,0.11176470588235293,0.18181818181818182,0.11764705882352941,0.0,0.06060606060606061,0.20634920634920634,0.1111111111111111,0.02702702702702703,0.14285714285714285,0.0,0.0967741935483871,0.0,0.0,0.058823529411764705,0.42857142857142855,0.16666666666666666,0.26666666666666666,0.0,0.13333333333333333,0.0,0.0,0.0,0.2222222222222222,0.027777777777777776,0.0,0.07462686567164178,0.125,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.1111111111111111,0.0,0.10891089108910891,0.0,0.0,0.0,0.05555555555555555,0.12121212121212122,0.0,0.4,0.05,0.1168831168831169,0.25,0.5,0.0,0.0,0.0,0.1875,0.111731843575419,0.0,0.0,0.0,0.0,0.09146341463414634,0.30434782608695654,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.10227272727272728,0.0,0.0,0.25,0.0,0.1791044776119403,0.0,0.0,0.11042944785276074,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.12280701754385964,0.11494252873563218,0.0,0.0,0.1270718232044199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.11678832116788321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.047619047619047616,0.0,0.0,0.1971830985915493,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11351351351351352,0.3333333333333333
PASSAIC-PATERSON CITY,0.5546875,0.36666666666666664,0.42857142857142855,0.5921052631578947,0.5176470588235293,0.2272727272727273,0.4919786096256684,0.0,0.2727272727272727,0.8412698412698412,0.2222222222222222,0.10810810810810811,0.42857142857142855,0.0,0.3870967741935484,0.0,1.0,0.3529411764705882,1.0,0.6666666666666666,0.4,0.0,0.5333333333333333,0.16666666666666666,1.0,0.0,0.1111111111111111,0.38888888888888884,0.0,0.34328358208955223,0.875,0.0,1.0,0.0,0.0,0.32,0.13043478260869565,0.0,0.0,0.5740740740740741,0.0,0.46534653465346537,0.0,0.25,0.0,0.3333333333333333,0.49696969696969695,0.6000000000000001,0.4,0.55,0.4740259740259741,0.375,0.25,0.4545454545454546,0.0,0.0,0.4375,0.48044692737430167,0.0,0.0,0.0,0.0,0.48170731707317077,0.5652173913043478,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.48863636363636365,0.8,0.75,0.25,0.1875,0.5373134328358209,0.03571428571428571,0.0,0.49079754601226994,0.5,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.05,0.0,0.631578947368421,0.47126436781609193,0.0,0.0,0.5027624309392265,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5474452554744526,0.0,0.0,0.0,0.2272727272727273,0.0,0.0,0.07407407407407407,0.0,0.0,0.41666666666666663,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25396825396825395,1.0,0.0,0.7605633802816901,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.5,0.0,0.4918918918918919,0.3333333333333333
PASSAIC-POMPTON LAKES BORO,0.015625,0.0,0.0,0.02631578947368421,0.011764705882352941,0.0,0.0053475935828877,0.0,0.015151515151515152,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.012121212121212121,0.0,0.0,0.0,0.006493506493506494,0.125,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.011049723756906077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.0
PASSAIC-RINGWOOD BORO,0.0625,0.05,0.08035714285714285,0.02631578947368421,0.052941176470588235,0.09090909090909091,0.053475935828877004,0.0,0.0,0.07936507936507936,0.1111111111111111,0.13513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.2,0.0,0.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.04950495049504951,0.0,0.0,0.0,0.16666666666666666,0.04242424242424243,0.0,0.2,0.15000000000000002,0.03246753246753247,0.125,0.0,0.18181818181818182,0.0,0.0,0.0,0.06145251396648045,0.0,0.0,0.0,0.0,0.06097560975609756,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.06748466257668712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643678160919541,0.0,0.0,0.06077348066298342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0,0.0,0.125,0.045454545454545456,0.0,0.03571428571428571,0.1111111111111111,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08450704225352113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0
PASSAIC-TOTOWA BORO,0.0234375,0.05,0.04464285714285714,0.013157894736842105,0.029411764705882353,0.045454545454545456,0.0267379679144385,0.0,0.015151515151515152,0.031746031746031744,0.0,0.02702702702702703,0.0,0.0,0.06451612903225806,0.0,0.0,0.058823529411764705,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.014925373134328358,0.0,0.0,0.0,0.1,0.0,0.16,0.021739130434782608,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0335195530726257,0.0,0.0,0.0,0.0,0.03048780487804878,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.014925373134328358,0.10714285714285714,0.0,0.03067484662576687,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.03314917127071823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.02127659574468085,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0
PASSAIC-WANAQUE BORO,0.015625,0.03333333333333333,0.017857142857142856,0.02631578947368421,0.023529411764705882,0.0,0.0160427807486631,0.0,0.015151515151515152,0.031746031746031744,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.012121212121212121,0.0,0.2,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.0625,0.0111731843575419,0.0,0.0,1.0,0.0,0.006097560975609756,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.2,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.012269938650306749,0.0,0.5,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.03508771929824561,0.011494252873563218,0.0,0.0,0.022099447513812154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016216216216216217,0.0
PASSAIC-WAYNE TWP,0.2421875,0.3833333333333333,0.3214285714285714,0.23684210526315788,0.27647058823529413,0.3181818181818182,0.2834224598930481,0.0,0.12121212121212122,0.2857142857142857,0.2222222222222222,0.24324324324324326,0.14285714285714285,0.3333333333333333,0.4838709677419355,0.0,0.0,0.1764705882352941,0.7142857142857142,0.25,0.2,0.0,0.06666666666666667,0.5,0.5,0.0,0.1111111111111111,0.38888888888888884,0.3333333333333333,0.13432835820895522,0.0,0.0,0.0,0.4,0.0,0.16,0.2391304347826087,0.0,0.0,0.5925925925925926,0.0,0.06930693069306931,0.0,0.0,0.0,0.8333333333333333,0.21818181818181817,0.6000000000000001,0.0,0.65,0.2207792207792208,0.125,0.75,0.2727272727272727,0.0,0.0,0.0625,0.29608938547486036,0.0,0.0,0.0,0.0,0.25609756097560976,0.4782608695652174,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.2,0.5,0.0,0.1875,0.16417910447761194,0.17857142857142855,0.0,0.26993865030674846,0.5,0.5,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.15000000000000002,0.0625,0.15789473684210525,0.3218390804597701,0.0,0.0,0.2983425414364641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043795620437956206,0.0,0.0,0.125,0.5454545454545454,0.0,0.5714285714285714,0.25925925925925924,0.0,0.0851063829787234,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.0,0.3333333333333333,0.36619718309859156,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.375,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2864864864864865,0.0
PASSAIC-WEST MILFORD TWP,0.078125,0.15,0.1607142857142857,0.013157894736842105,0.07058823529411765,0.3181818181818182,0.0962566844919786,0.0,0.015151515151515152,0.047619047619047616,0.0,0.32432432432432434,0.0,0.0,0.0967741935483871,0.0,0.0,0.058823529411764705,0.0,0.08333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.014925373134328358,0.0,0.0,0.0,0.2,0.0,0.0,0.06521739130434782,0.0,0.0,0.09259259259259259,0.0,0.09900990099009901,1.0,0.0,0.0,0.5,0.04242424242424243,0.4,0.2,0.25,0.07792207792207792,0.0,0.5,0.0,0.0,0.0,0.0,0.10614525139664804,0.0,0.0,0.0,0.0,0.09146341463414634,0.13043478260869565,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10227272727272728,0.0,0.25,0.125,0.3125,0.014925373134328358,0.07142857142857142,0.0,0.09202453987730061,0.0625,0.5,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.125,0.0,0.1839080459770115,0.0,0.0,0.10497237569060773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0072992700729927005,0.0,0.0,0.125,0.13636363636363635,0.0,0.25,0.07407407407407407,0.0,0.0425531914893617,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0972972972972973,0.0
PASSAIC-WOODLAND PARK BORO,0.0234375,0.06666666666666667,0.05357142857142857,0.013157894736842105,0.023529411764705882,0.13636363636363635,0.0320855614973262,0.0,0.030303030303030304,0.031746031746031744,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.041666666666666664,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.029850746268656716,0.0,0.5,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.07407407407407407,0.0,0.009900990099009901,0.0,0.0,0.0,0.1111111111111111,0.006060606060606061,0.4,0.4,0.1,0.03246753246753247,0.0,0.0,0.0,0.0,0.0,0.0625,0.0335195530726257,0.0,0.0,0.0,0.0,0.01829268292682927,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.125,0.04477611940298507,0.0,0.0,0.018404907975460124,0.1875,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05263157894736842,0.022988505747126436,0.0,0.0,0.03867403314917127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032432432432432434,0.0
